,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept
1897,change_clothes,0,2020-03-26 05:59:00+00:00,change_clothes,0,complete,1897,process_case
1898,go_kitchen_shelf,0,2020-03-26 05:59:00+00:00,go_kitchen_shelf,0,complete,1898,process_case
1899,get_glass,0,2020-03-26 05:59:00+00:00,get_glass,0,start,1899,process_case
1900,noise 20,0,2020-03-26 05:59:00+00:00,noise 20,0,complete,1900,process_case
1901,get_glass,0,2020-03-26 05:59:00+00:00,get_glass,0,complete,1901,process_case
1902,go_kitchen_sink,0,2020-03-26 05:59:00+00:00,go_kitchen_sink,0,complete,1902,process_case
1903,get_water,0,2020-03-26 05:59:00+00:00,get_water,0,start,1903,process_case
1904,noise 20,0,2020-03-26 05:59:00+00:00,noise 20,0,complete,1904,process_case
1905,get_water,0,2020-03-26 06:00:00+00:00,get_water,0,complete,1905,process_case
1906,drink_water,0,2020-03-26 06:00:00+00:00,drink_water,0,start,1906,process_case
1907,noise 10,0,2020-03-26 06:00:00+00:00,noise 10,0,complete,1907,process_case
1908,drink_water,0,2020-03-26 06:02:00+00:00,drink_water,0,complete,1908,process_case
1909,go_wardrobe,0,2020-03-26 06:02:00+00:00,go_wardrobe,0,complete,1909,process_case
1910,change_clothes,0,2020-03-26 06:02:00+00:00,change_clothes,0,start,1910,process_case
1911,noise 20,0,2020-03-26 06:02:00+00:00,noise 20,0,complete,1911,process_case
1912,change_clothes,0,2020-03-26 06:06:00+00:00,change_clothes,0,complete,1912,process_case
1913,go_shoe_shelf,0,2020-03-26 06:06:00+00:00,go_shoe_shelf,0,complete,1913,process_case
1914,dress_up_outdoor,0,2020-03-26 06:06:00+00:00,dress_up_outdoor,0,start,1914,process_case
1915,noise 20,0,2020-03-26 06:06:00+00:00,noise 20,0,complete,1915,process_case
1916,dress_up_outdoor,0,2020-03-26 06:12:00+00:00,dress_up_outdoor,0,complete,1916,process_case
1917,go_outside,0,2020-03-26 06:12:00+00:00,go_outside,0,complete,1917,process_case
1918,go_outside,0,2020-03-26 06:13:00+00:00,go_outside,0,complete,1918,process_case
1919,get_food,0,2020-03-26 06:13:00+00:00,get_food,0,start,1919,process_case
1920,noise 20,0,2020-03-26 06:13:00+00:00,noise 20,0,complete,1920,process_case
1921,get_food,0,2020-03-26 06:57:00+00:00,get_food,0,complete,1921,process_case
1922,go_shoe_shelf,0,2020-03-26 06:57:00+00:00,go_shoe_shelf,0,complete,1922,process_case
1923,go_shoe_shelf,0,2020-03-26 06:58:00+00:00,go_shoe_shelf,0,complete,1923,process_case
1924,dress_down_outdoor,0,2020-03-26 06:58:00+00:00,dress_down_outdoor,0,start,1924,process_case
1925,noise 20,0,2020-03-26 06:58:00+00:00,noise 20,0,complete,1925,process_case
1926,dress_down_outdoor,0,2020-03-26 07:03:00+00:00,dress_down_outdoor,0,complete,1926,process_case
1927,go_wardrobe,0,2020-03-26 07:03:00+00:00,go_wardrobe,0,complete,1927,process_case
1928,go_wardrobe,0,2020-03-26 07:04:00+00:00,go_wardrobe,0,complete,1928,process_case
1929,change_clothes,0,2020-03-26 07:04:00+00:00,change_clothes,0,start,1929,process_case
1930,noise 20,0,2020-03-26 07:04:00+00:00,noise 20,0,complete,1930,process_case
1931,change_clothes,0,2020-03-26 07:07:00+00:00,change_clothes,0,complete,1931,process_case
1932,go_kitchen_shelf,0,2020-03-26 07:07:00+00:00,go_kitchen_shelf,0,complete,1932,process_case
1933,pack_goods,0,2020-03-26 07:07:00+00:00,pack_goods,0,start,1933,process_case
1934,noise 20,0,2020-03-26 07:07:00+00:00,noise 20,0,complete,1934,process_case
1935,pack_goods,0,2020-03-26 07:13:00+00:00,pack_goods,0,complete,1935,process_case
1936,go_kitchen_sink,0,2020-03-26 07:13:00+00:00,go_kitchen_sink,0,complete,1936,process_case
1937,noise 20,0,2020-03-26 07:13:00+00:00,noise 20,0,complete,1937,process_case
1938,put_plate_to_sink,0,2020-03-26 07:13:00+00:00,put_plate_to_sink,0,complete,1938,process_case
1939,go_kitchen_shelf,0,2020-03-26 07:13:00+00:00,go_kitchen_shelf,0,complete,1939,process_case
1940,get_glass,0,2020-03-26 07:13:00+00:00,get_glass,0,start,1940,process_case
1941,noise 20,0,2020-03-26 07:13:00+00:00,noise 20,0,complete,1941,process_case
1942,get_glass,0,2020-03-26 07:13:00+00:00,get_glass,0,complete,1942,process_case
1943,go_kitchen_sink,0,2020-03-26 07:13:00+00:00,go_kitchen_sink,0,complete,1943,process_case
1944,get_water,0,2020-03-26 07:13:00+00:00,get_water,0,start,1944,process_case
1945,noise 20,0,2020-03-26 07:13:00+00:00,noise 20,0,complete,1945,process_case
1946,get_water,0,2020-03-26 07:13:00+00:00,get_water,0,complete,1946,process_case
1947,drink_water,0,2020-03-26 07:13:00+00:00,drink_water,0,start,1947,process_case
1948,noise 10,0,2020-03-26 07:13:00+00:00,noise 10,0,complete,1948,process_case
1949,drink_water,0,2020-03-26 07:15:00+00:00,drink_water,0,complete,1949,process_case
1950,go_chair,0,2020-03-26 07:15:00+00:00,go_chair,0,complete,1950,process_case
1951,rest_in_chair,0,2020-03-26 07:15:00+00:00,rest_in_chair,0,start,1951,process_case
1952,noise 5,0,2020-03-26 07:15:00+00:00,noise 5,0,complete,1952,process_case
1953,rest_in_chair,0,2020-03-26 07:36:00+00:00,rest_in_chair,0,complete,1953,process_case
1954,go_chair,0,2020-03-26 07:36:00+00:00,go_chair,0,complete,1954,process_case
1955,rest_in_chair,0,2020-03-26 07:36:00+00:00,rest_in_chair,0,start,1955,process_case
1956,rest_in_chair,0,2020-03-26 08:00:00+00:00,rest_in_chair,0,complete,1956,process_case
1957,go_chair,0,2020-03-26 08:00:00+00:00,go_chair,0,complete,1957,process_case
1958,rest_in_chair,0,2020-03-26 08:00:00+00:00,rest_in_chair,0,start,1958,process_case
1959,go_wardrobe,0,2020-03-26 08:15:00+00:00,go_wardrobe,0,complete,1959,process_case
1960,change_clothes,0,2020-03-26 08:15:00+00:00,change_clothes,0,start,1960,process_case
1961,noise 20,0,2020-03-26 08:15:00+00:00,noise 20,0,complete,1961,process_case
1962,change_clothes,0,2020-03-26 08:18:00+00:00,change_clothes,0,complete,1962,process_case
1963,go_shoe_shelf,0,2020-03-26 08:18:00+00:00,go_shoe_shelf,0,complete,1963,process_case
1964,dress_up_outdoor,0,2020-03-26 08:18:00+00:00,dress_up_outdoor,0,start,1964,process_case
1965,noise 20,0,2020-03-26 08:18:00+00:00,noise 20,0,complete,1965,process_case
1966,dress_up_outdoor,0,2020-03-26 08:23:00+00:00,dress_up_outdoor,0,complete,1966,process_case
1967,go_workplace,0,2020-03-26 08:23:00+00:00,go_workplace,0,complete,1967,process_case
1968,work,0,2020-03-26 08:23:00+00:00,work,0,start,1968,process_case
1969,noise 20,0,2020-03-26 08:23:00+00:00,noise 20,0,complete,1969,process_case
1970,work,0,2020-03-26 18:24:00+00:00,work,0,complete,1970,process_case
1971,go_shoe_shelf,0,2020-03-26 18:24:00+00:00,go_shoe_shelf,0,complete,1971,process_case
1972,go_shoe_shelf,0,2020-03-26 18:25:00+00:00,go_shoe_shelf,0,complete,1972,process_case
1973,dress_down_outdoor,0,2020-03-26 18:25:00+00:00,dress_down_outdoor,0,start,1973,process_case
1974,noise 20,0,2020-03-26 18:25:00+00:00,noise 20,0,complete,1974,process_case
1975,dress_down_outdoor,0,2020-03-26 18:29:00+00:00,dress_down_outdoor,0,complete,1975,process_case
1976,go_wardrobe,0,2020-03-26 18:29:00+00:00,go_wardrobe,0,complete,1976,process_case
1977,change_clothes,0,2020-03-26 18:29:00+00:00,change_clothes,0,start,1977,process_case
1978,noise 20,0,2020-03-26 18:29:00+00:00,noise 20,0,complete,1978,process_case
1979,change_clothes,0,2020-03-26 18:33:00+00:00,change_clothes,0,complete,1979,process_case
1980,finish_walk,0,2020-03-26 18:33:00+00:00,finish_walk,0,start,1980,process_case
1981,noise 10,0,2020-03-26 18:33:00+00:00,noise 10,0,complete,1981,process_case
1982,finish_walk,0,2020-03-26 18:33:00+00:00,finish_walk,0,complete,1982,process_case
1983,go_kitchen_shelf,0,2020-03-26 18:33:00+00:00,go_kitchen_shelf,0,complete,1983,process_case
1984,go_kitchen_shelf,0,2020-03-26 18:34:00+00:00,go_kitchen_shelf,0,complete,1984,process_case
1985,get_glass,0,2020-03-26 18:34:00+00:00,get_glass,0,start,1985,process_case
1986,noise 20,0,2020-03-26 18:34:00+00:00,noise 20,0,complete,1986,process_case
1987,get_glass,0,2020-03-26 18:34:00+00:00,get_glass,0,complete,1987,process_case
1988,go_kitchen_sink,0,2020-03-26 18:34:00+00:00,go_kitchen_sink,0,complete,1988,process_case
1989,get_water,0,2020-03-26 18:34:00+00:00,get_water,0,start,1989,process_case
1990,noise 20,0,2020-03-26 18:34:00+00:00,noise 20,0,complete,1990,process_case
1991,get_water,0,2020-03-26 18:34:00+00:00,get_water,0,complete,1991,process_case
1992,drink_water,0,2020-03-26 18:34:00+00:00,drink_water,0,start,1992,process_case
1993,noise 10,0,2020-03-26 18:34:00+00:00,noise 10,0,complete,1993,process_case
1994,drink_water,0,2020-03-26 18:46:00+00:00,drink_water,0,complete,1994,process_case
1995,go_computer,0,2020-03-26 18:46:00+00:00,go_computer,0,complete,1995,process_case
1996,switch_computer_on,0,2020-03-26 18:46:00+00:00,switch_computer_on,0,start,1996,process_case
1997,noise 20,0,2020-03-26 18:46:00+00:00,noise 20,0,complete,1997,process_case
1998,switch_computer_on,0,2020-03-26 18:46:00+00:00,switch_computer_on,0,complete,1998,process_case
1999,go_computer_chair,0,2020-03-26 18:46:00+00:00,go_computer_chair,0,complete,1999,process_case
2000,use_the_computer,0,2020-03-26 18:46:00+00:00,use_the_computer,0,start,2000,process_case
2001,noise 5,0,2020-03-26 18:46:00+00:00,noise 5,0,complete,2001,process_case
2002,use_the_computer,0,2020-03-26 20:32:00+00:00,use_the_computer,0,complete,2002,process_case
2003,go_computer,0,2020-03-26 20:32:00+00:00,go_computer,0,complete,2003,process_case
2004,switch_computer_off,0,2020-03-26 20:32:00+00:00,switch_computer_off,0,start,2004,process_case
2005,noise 20,0,2020-03-26 20:32:00+00:00,noise 20,0,complete,2005,process_case
2006,switch_computer_off,0,2020-03-26 20:32:00+00:00,switch_computer_off,0,complete,2006,process_case
2007,go_entrace,0,2020-03-26 20:32:00+00:00,go_entrace,0,complete,2007,process_case
2008,interact_with_man,0,2020-03-26 20:32:00+00:00,interact_with_man,0,start,2008,process_case
2009,noise 20,0,2020-03-26 20:32:00+00:00,noise 20,0,complete,2009,process_case
2010,interact_with_man,0,2020-03-26 20:35:00+00:00,interact_with_man,0,complete,2010,process_case
2011,go_bathroom_sink,0,2020-03-26 20:35:00+00:00,go_bathroom_sink,0,complete,2011,process_case
2012,wash_hands,0,2020-03-26 20:35:00+00:00,wash_hands,0,start,2012,process_case
2013,wash_hands,0,2020-03-26 20:35:00+00:00,wash_hands,0,complete,2013,process_case
2014,go_fridge,0,2020-03-26 20:35:00+00:00,go_fridge,0,complete,2014,process_case
2015,go_fridge,0,2020-03-26 20:36:00+00:00,go_fridge,0,complete,2015,process_case
2016,get_food_from_fridge,0,2020-03-26 20:36:00+00:00,get_food_from_fridge,0,start,2016,process_case
2017,noise 20,0,2020-03-26 20:36:00+00:00,noise 20,0,complete,2017,process_case
2018,get_food_from_fridge,0,2020-03-26 20:37:00+00:00,get_food_from_fridge,0,complete,2018,process_case
2019,go_kitchen_shelf,0,2020-03-26 20:37:00+00:00,go_kitchen_shelf,0,complete,2019,process_case
2020,get_bread,0,2020-03-26 20:37:00+00:00,get_bread,0,start,2020,process_case
2021,noise 20,0,2020-03-26 20:37:00+00:00,noise 20,0,complete,2021,process_case
2022,get_bread,0,2020-03-26 20:37:00+00:00,get_bread,0,complete,2022,process_case
2023,go_dining_table,0,2020-03-26 20:37:00+00:00,go_dining_table,0,complete,2023,process_case
2024,eat_cold_meal,0,2020-03-26 20:37:00+00:00,eat_cold_meal,0,start,2024,process_case
2025,noise 10,0,2020-03-26 20:37:00+00:00,noise 10,0,complete,2025,process_case
2026,go_kitchen_shelf,0,2020-03-26 21:29:00+00:00,go_kitchen_shelf,0,complete,2026,process_case
2027,get_glass,0,2020-03-26 21:29:00+00:00,get_glass,0,start,2027,process_case
2028,noise 20,0,2020-03-26 21:29:00+00:00,noise 20,0,complete,2028,process_case
2029,get_glass,0,2020-03-26 21:29:00+00:00,get_glass,0,complete,2029,process_case
2030,go_kitchen_sink,0,2020-03-26 21:29:00+00:00,go_kitchen_sink,0,complete,2030,process_case
2031,get_water,0,2020-03-26 21:29:00+00:00,get_water,0,start,2031,process_case
2032,noise 20,0,2020-03-26 21:29:00+00:00,noise 20,0,complete,2032,process_case
2033,get_water,0,2020-03-26 21:29:00+00:00,get_water,0,complete,2033,process_case
2034,drink_water,0,2020-03-26 21:29:00+00:00,drink_water,0,start,2034,process_case
2035,noise 10,0,2020-03-26 21:29:00+00:00,noise 10,0,complete,2035,process_case
2036,drink_water,0,2020-03-26 21:33:00+00:00,drink_water,0,complete,2036,process_case
2037,go_dining_table,0,2020-03-26 21:33:00+00:00,go_dining_table,0,complete,2037,process_case
2038,noise 10,0,2020-03-26 21:33:00+00:00,noise 10,0,complete,2038,process_case
2039,go_wc,0,2020-03-26 21:54:00+00:00,go_wc,0,complete,2039,process_case
2040,wc_do,0,2020-03-26 21:54:00+00:00,wc_do,0,start,2040,process_case
2041,noise 10,0,2020-03-26 21:54:00+00:00,noise 10,0,complete,2041,process_case
2042,wc_do,0,2020-03-26 22:01:00+00:00,wc_do,0,complete,2042,process_case
2043,wc_flush,0,2020-03-26 22:01:00+00:00,wc_flush,0,start,2043,process_case
2044,noise 20,0,2020-03-26 22:01:00+00:00,noise 20,0,complete,2044,process_case
2045,go_dining_table,0,2020-03-26 22:02:00+00:00,go_dining_table,0,complete,2045,process_case
2046,noise 10,0,2020-03-26 22:02:00+00:00,noise 10,0,complete,2046,process_case
2047,eat_cold_meal,0,2020-03-26 22:05:00+00:00,eat_cold_meal,0,complete,2047,process_case
2048,go_kitchen_sink,0,2020-03-26 22:05:00+00:00,go_kitchen_sink,0,complete,2048,process_case
2049,put_plate_to_sink,0,2020-03-26 22:05:00+00:00,put_plate_to_sink,0,start,2049,process_case
2050,noise 20,0,2020-03-26 22:05:00+00:00,noise 20,0,complete,2050,process_case
2051,put_plate_to_sink,0,2020-03-26 22:05:00+00:00,put_plate_to_sink,0,complete,2051,process_case
2052,go_chair,0,2020-03-26 22:05:00+00:00,go_chair,0,complete,2052,process_case
2053,noise 5,0,2020-03-26 22:05:00+00:00,noise 5,0,complete,2053,process_case
2054,rest_in_chair,0,2020-03-26 22:08:00+00:00,rest_in_chair,0,complete,2054,process_case
2055,go_wc,0,2020-03-26 22:08:00+00:00,go_wc,0,complete,2055,process_case
2056,wc_do,0,2020-03-26 22:08:00+00:00,wc_do,0,start,2056,process_case
2057,noise 10,0,2020-03-26 22:08:00+00:00,noise 10,0,complete,2057,process_case
2058,wc_do,0,2020-03-26 22:08:00+00:00,wc_do,0,complete,2058,process_case
2059,noise 20,0,2020-03-26 22:08:00+00:00,noise 20,0,complete,2059,process_case
2060,wc_flush,0,2020-03-26 22:09:00+00:00,wc_flush,0,complete,2060,process_case
2061,go_bathroom_sink,0,2020-03-26 22:09:00+00:00,go_bathroom_sink,0,complete,2061,process_case
2062,wash_hands,0,2020-03-26 22:09:00+00:00,wash_hands,0,start,2062,process_case
2063,wash_hands,0,2020-03-26 22:09:00+00:00,wash_hands,0,complete,2063,process_case
2064,go_chair,0,2020-03-26 22:09:00+00:00,go_chair,0,complete,2064,process_case
2065,rest_in_chair,0,2020-03-26 22:09:00+00:00,rest_in_chair,0,start,2065,process_case
2066,noise 5,0,2020-03-26 22:09:00+00:00,noise 5,0,complete,2066,process_case
2067,rest_in_chair,0,2020-03-26 22:34:00+00:00,rest_in_chair,0,complete,2067,process_case
2068,go_kitchen_shelf,0,2020-03-26 22:34:00+00:00,go_kitchen_shelf,0,complete,2068,process_case
2069,get_glass,0,2020-03-26 22:34:00+00:00,get_glass,0,start,2069,process_case
2070,noise 20,0,2020-03-26 22:34:00+00:00,noise 20,0,complete,2070,process_case
2071,get_glass,0,2020-03-26 22:34:00+00:00,get_glass,0,complete,2071,process_case
2072,go_kitchen_sink,0,2020-03-26 22:34:00+00:00,go_kitchen_sink,0,complete,2072,process_case
2073,get_water,0,2020-03-26 22:34:00+00:00,get_water,0,start,2073,process_case
2074,noise 20,0,2020-03-26 22:34:00+00:00,noise 20,0,complete,2074,process_case
2075,get_water,0,2020-03-26 22:34:00+00:00,get_water,0,complete,2075,process_case
2076,drink_water,0,2020-03-26 22:34:00+00:00,drink_water,0,start,2076,process_case
2077,noise 10,0,2020-03-26 22:34:00+00:00,noise 10,0,complete,2077,process_case
2078,drink_water,0,2020-03-26 22:36:00+00:00,drink_water,0,complete,2078,process_case
2079,go_chair,0,2020-03-26 22:36:00+00:00,go_chair,0,complete,2079,process_case
2080,rest_in_chair,0,2020-03-26 22:36:00+00:00,rest_in_chair,0,start,2080,process_case
2081,noise 5,0,2020-03-26 22:36:00+00:00,noise 5,0,complete,2081,process_case
2082,rest_in_chair,0,2020-03-26 22:56:00+00:00,rest_in_chair,0,complete,2082,process_case
2083,go_wardrobe,0,2020-03-26 22:56:00+00:00,go_wardrobe,0,complete,2083,process_case
2084,get_clothes,0,2020-03-26 22:56:00+00:00,get_clothes,0,start,2084,process_case
2085,noise 20,0,2020-03-26 22:56:00+00:00,noise 20,0,complete,2085,process_case
2086,get_clothes,0,2020-03-26 22:57:00+00:00,get_clothes,0,complete,2086,process_case
2087,change_clothes,0,2020-03-26 22:57:00+00:00,change_clothes,0,start,2087,process_case
2088,change_clothes,0,2020-03-26 23:01:00+00:00,change_clothes,0,complete,2088,process_case
2089,go_bathtub,0,2020-03-26 23:01:00+00:00,go_bathtub,0,complete,2089,process_case
2090,have_bath,0,2020-03-26 23:01:00+00:00,have_bath,0,start,2090,process_case
2091,noise 40,0,2020-03-26 23:01:00+00:00,noise 40,0,complete,2091,process_case
2092,have_bath,0,2020-03-26 23:29:00+00:00,have_bath,0,complete,2092,process_case
2093,go_bathroom_sink,0,2020-03-26 23:29:00+00:00,go_bathroom_sink,0,complete,2093,process_case
2094,brush_teeth,0,2020-03-26 23:29:00+00:00,brush_teeth,0,start,2094,process_case
2095,noise 20,0,2020-03-26 23:29:00+00:00,noise 20,0,complete,2095,process_case
2096,brush_teeth,0,2020-03-26 23:35:00+00:00,brush_teeth,0,complete,2096,process_case
2097,go_bed,0,2020-03-26 23:35:00+00:00,go_bed,0,complete,2097,process_case
2098,sleep_in_bed,0,2020-03-26 23:35:00+00:00,sleep_in_bed,0,start,2098,process_case
2099,noise 2,0,2020-03-26 23:35:00+00:00,noise 2,0,complete,2099,process_case
2100,go_wc,0,2020-03-27 04:51:00+00:00,go_wc,0,complete,2100,process_case
2101,wc_do,0,2020-03-27 04:51:00+00:00,wc_do,0,start,2101,process_case
2102,noise 10,0,2020-03-27 04:51:00+00:00,noise 10,0,complete,2102,process_case
2103,wc_do,0,2020-03-27 05:01:00+00:00,wc_do,0,complete,2103,process_case
2104,wc_flush,0,2020-03-27 05:01:00+00:00,wc_flush,0,start,2104,process_case
2105,noise 20,0,2020-03-27 05:01:00+00:00,noise 20,0,complete,2105,process_case
2106,wc_flush,0,2020-03-27 05:01:00+00:00,wc_flush,0,complete,2106,process_case
2107,go_bathroom_sink,0,2020-03-27 05:01:00+00:00,go_bathroom_sink,0,complete,2107,process_case
2108,wash_hands,0,2020-03-27 05:01:00+00:00,wash_hands,0,start,2108,process_case
2109,wash_hands,0,2020-03-27 05:01:00+00:00,wash_hands,0,complete,2109,process_case
2110,go_bed,0,2020-03-27 05:01:00+00:00,go_bed,0,complete,2110,process_case
2111,noise 2,0,2020-03-27 05:01:00+00:00,noise 2,0,complete,2111,process_case
2112,go_wardrobe,0,2020-03-27 08:21:00+00:00,go_wardrobe,0,complete,2112,process_case
2113,change_clothes,0,2020-03-27 08:21:00+00:00,change_clothes,0,start,2113,process_case
2114,noise 20,0,2020-03-27 08:21:00+00:00,noise 20,0,complete,2114,process_case
2115,change_clothes,0,2020-03-27 08:26:00+00:00,change_clothes,0,complete,2115,process_case
2116,go_shoe_shelf,0,2020-03-27 08:26:00+00:00,go_shoe_shelf,0,complete,2116,process_case
2117,dress_up_outdoor,0,2020-03-27 08:26:00+00:00,dress_up_outdoor,0,start,2117,process_case
2118,noise 20,0,2020-03-27 08:26:00+00:00,noise 20,0,complete,2118,process_case
2119,dress_up_outdoor,0,2020-03-27 08:30:00+00:00,dress_up_outdoor,0,complete,2119,process_case
2120,go_workplace,0,2020-03-27 08:30:00+00:00,go_workplace,0,complete,2120,process_case
2121,go_workplace,0,2020-03-27 08:31:00+00:00,go_workplace,0,complete,2121,process_case
2122,work,0,2020-03-27 08:31:00+00:00,work,0,start,2122,process_case
2123,noise 20,0,2020-03-27 08:31:00+00:00,noise 20,0,complete,2123,process_case
2124,work,0,2020-03-27 18:30:00+00:00,work,0,complete,2124,process_case
2125,go_shoe_shelf,0,2020-03-27 18:30:00+00:00,go_shoe_shelf,0,complete,2125,process_case
2126,go_shoe_shelf,0,2020-03-27 18:31:00+00:00,go_shoe_shelf,0,complete,2126,process_case
2127,dress_down_outdoor,0,2020-03-27 18:31:00+00:00,dress_down_outdoor,0,start,2127,process_case
2128,noise 20,0,2020-03-27 18:31:00+00:00,noise 20,0,complete,2128,process_case
2129,dress_down_outdoor,0,2020-03-27 18:35:00+00:00,dress_down_outdoor,0,complete,2129,process_case
2130,go_wardrobe,0,2020-03-27 18:35:00+00:00,go_wardrobe,0,complete,2130,process_case
2131,change_clothes,0,2020-03-27 18:35:00+00:00,change_clothes,0,start,2131,process_case
2132,noise 20,0,2020-03-27 18:35:00+00:00,noise 20,0,complete,2132,process_case
2133,change_clothes,0,2020-03-27 18:40:00+00:00,change_clothes,0,complete,2133,process_case
2134,finish_walk,0,2020-03-27 18:40:00+00:00,finish_walk,0,start,2134,process_case
2135,noise 10,0,2020-03-27 18:40:00+00:00,noise 10,0,complete,2135,process_case
2136,finish_walk,0,2020-03-27 18:40:00+00:00,finish_walk,0,complete,2136,process_case
2137,go_kitchen_shelf,0,2020-03-27 18:40:00+00:00,go_kitchen_shelf,0,complete,2137,process_case
2138,get_glass,0,2020-03-27 18:40:00+00:00,get_glass,0,start,2138,process_case
2139,noise 20,0,2020-03-27 18:40:00+00:00,noise 20,0,complete,2139,process_case
2140,get_glass,0,2020-03-27 18:40:00+00:00,get_glass,0,complete,2140,process_case
2141,go_kitchen_sink,0,2020-03-27 18:40:00+00:00,go_kitchen_sink,0,complete,2141,process_case
2142,get_water,0,2020-03-27 18:40:00+00:00,get_water,0,start,2142,process_case
2143,noise 20,0,2020-03-27 18:40:00+00:00,noise 20,0,complete,2143,process_case
2144,get_water,0,2020-03-27 18:41:00+00:00,get_water,0,complete,2144,process_case
2145,drink_water,0,2020-03-27 18:41:00+00:00,drink_water,0,start,2145,process_case
2146,noise 10,0,2020-03-27 18:41:00+00:00,noise 10,0,complete,2146,process_case
2147,drink_water,0,2020-03-27 18:52:00+00:00,drink_water,0,complete,2147,process_case
2148,go_bed,0,2020-03-27 18:52:00+00:00,go_bed,0,complete,2148,process_case
2149,go_bed,0,2020-03-27 18:53:00+00:00,go_bed,0,complete,2149,process_case
2150,noise 2,0,2020-03-27 18:53:00+00:00,noise 2,0,complete,2150,process_case
2151,go_wc,0,2020-03-28 01:29:00+00:00,go_wc,0,complete,2151,process_case
2152,wc_do,0,2020-03-28 01:29:00+00:00,wc_do,0,start,2152,process_case
2153,noise 10,0,2020-03-28 01:29:00+00:00,noise 10,0,complete,2153,process_case
2154,wc_do,0,2020-03-28 01:38:00+00:00,wc_do,0,complete,2154,process_case
2155,wc_flush,0,2020-03-28 01:38:00+00:00,wc_flush,0,start,2155,process_case
2156,noise 20,0,2020-03-28 01:38:00+00:00,noise 20,0,complete,2156,process_case
2157,wc_flush,0,2020-03-28 01:38:00+00:00,wc_flush,0,complete,2157,process_case
2158,go_bathroom_sink,0,2020-03-28 01:38:00+00:00,go_bathroom_sink,0,complete,2158,process_case
2159,wash_hands,0,2020-03-28 01:38:00+00:00,wash_hands,0,start,2159,process_case
2160,wash_hands,0,2020-03-28 01:38:00+00:00,wash_hands,0,complete,2160,process_case
2161,go_computer,0,2020-03-28 01:38:00+00:00,go_computer,0,complete,2161,process_case
2162,go_computer,0,2020-03-28 01:39:00+00:00,go_computer,0,complete,2162,process_case
2163,switch_computer_on,0,2020-03-28 01:39:00+00:00,switch_computer_on,0,start,2163,process_case
2164,noise 20,0,2020-03-28 01:39:00+00:00,noise 20,0,complete,2164,process_case
2165,switch_computer_on,0,2020-03-28 01:39:00+00:00,switch_computer_on,0,complete,2165,process_case
2166,go_computer_chair,0,2020-03-28 01:39:00+00:00,go_computer_chair,0,complete,2166,process_case
2167,use_the_computer,0,2020-03-28 01:39:00+00:00,use_the_computer,0,start,2167,process_case
2168,noise 5,0,2020-03-28 01:39:00+00:00,noise 5,0,complete,2168,process_case
2169,use_the_computer,0,2020-03-28 03:14:00+00:00,use_the_computer,0,complete,2169,process_case
2170,go_computer,0,2020-03-28 03:14:00+00:00,go_computer,0,complete,2170,process_case
2171,switch_computer_off,0,2020-03-28 03:14:00+00:00,switch_computer_off,0,start,2171,process_case
2172,noise 20,0,2020-03-28 03:14:00+00:00,noise 20,0,complete,2172,process_case
2173,switch_computer_off,0,2020-03-28 03:14:00+00:00,switch_computer_off,0,complete,2173,process_case
2174,go_bathroom_sink,0,2020-03-28 03:14:00+00:00,go_bathroom_sink,0,complete,2174,process_case
2175,wash_hands,0,2020-03-28 03:14:00+00:00,wash_hands,0,start,2175,process_case
2176,wash_hands,0,2020-03-28 03:14:00+00:00,wash_hands,0,complete,2176,process_case
2177,go_fridge,0,2020-03-28 03:14:00+00:00,go_fridge,0,complete,2177,process_case
2178,go_fridge,0,2020-03-28 03:15:00+00:00,go_fridge,0,complete,2178,process_case
2179,get_food_from_fridge,0,2020-03-28 03:15:00+00:00,get_food_from_fridge,0,start,2179,process_case
2180,noise 20,0,2020-03-28 03:15:00+00:00,noise 20,0,complete,2180,process_case
2181,get_food_from_fridge,0,2020-03-28 03:16:00+00:00,get_food_from_fridge,0,complete,2181,process_case
2182,go_kitchen_shelf,0,2020-03-28 03:16:00+00:00,go_kitchen_shelf,0,complete,2182,process_case
2183,get_bread,0,2020-03-28 03:16:00+00:00,get_bread,0,start,2183,process_case
2184,noise 20,0,2020-03-28 03:16:00+00:00,noise 20,0,complete,2184,process_case
2185,get_bread,0,2020-03-28 03:17:00+00:00,get_bread,0,complete,2185,process_case
2186,go_dining_table,0,2020-03-28 03:17:00+00:00,go_dining_table,0,complete,2186,process_case
2187,eat_cold_meal,0,2020-03-28 03:17:00+00:00,eat_cold_meal,0,start,2187,process_case
2188,noise 10,0,2020-03-28 03:17:00+00:00,noise 10,0,complete,2188,process_case
2189,go_entrace,0,2020-03-28 04:25:00+00:00,go_entrace,0,complete,2189,process_case
2190,interact_with_man,0,2020-03-28 04:25:00+00:00,interact_with_man,0,start,2190,process_case
2191,noise 20,0,2020-03-28 04:25:00+00:00,noise 20,0,complete,2191,process_case
2192,interact_with_man,0,2020-03-28 04:27:00+00:00,interact_with_man,0,complete,2192,process_case
2193,go_dining_table,0,2020-03-28 04:27:00+00:00,go_dining_table,0,complete,2193,process_case
2194,go_dining_table,0,2020-03-28 04:28:00+00:00,go_dining_table,0,complete,2194,process_case
2195,noise 10,0,2020-03-28 04:28:00+00:00,noise 10,0,complete,2195,process_case
